latitude,longitude,Order,Category,name,City,Address,latitude,longitude,Website,Contact,Email,Description
18.045642,48.893139,31,Zdravie a terapie,Centrum Svetielko Trenčín,Trenčín,"Opatovská 47, Trenčín 911 01",18.045642,48.893139,www.centrumsvetielko.sk,421940833195,svetielko.tn@gmail.com,"Komplexné rehabilitačné služby a primerané odborné vzdelávanie viacnásobne postihnutým deťom formou denného centra, predovšetkým pre deti a mládež s detskou mozgovou obrnou, degeneratívnymi ochoreniami, so zrakovým, mentálnym i telesným postihnutím."
19.148855,48.731216,97,Finančná a materiálna podpora,ADRA DobroCentrum,Banská Bystrica,"Kollarova 18, Banská Bystrica",19.148855,48.731216,https://www.adra.sk/ako-pomahame/slovensko/dobrocentra/,421944128150,office@adra.sk,Mimovládna organizácia poskytujúca materiálnu a sociálnu podporu pre sociálne znevýhodnené skupiny.
19.131671,48.56117,73,Platforma rodín,Regionálne centrum Platformy rodín Zvolen,Zvolen,"Alexandra Nogradyho 15, Zvolen",19.131671,48.56117,platformarodin.sk,421948202489,adriana.zilova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne "
19.131671,48.56117,73,Psychosociálna podpora,Regionálne centrum Platformy rodín Zvolen,Zvolen,"Alexandra Nogradyho 15, Zvolen",19.131671,48.56117,platformarodin.sk,421948202489,adriana.zilova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
19.131671,48.56117,73,Voľný čas,Regionálne centrum Platformy rodín Zvolen,Zvolen,"Alexandra Nogradyho 15, Zvolen",19.131671,48.56117,platformarodin.sk,421948202489,adriana.zilova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
19.675563,48.338276,106,Starostlivosť do 7 rokov,ALTERNATÍVA – Centrum nezávislého života,Lučenec,"Ul. Jókaiho 101/1, 984 01 Lučenec",19.675563,48.338276,https://alternativacentrum.sk/,421948250834,vcasnaintervencia@cvilucenec.sk,"Podpora rodiny včas a na mieste kde to potrebujú, kedykoľvek od narodenia dieťaťa s rôznym zdravotným znevýhodnením. Návšteva rodiny v ich prirodzenom prostredí a zároveň nás po dohode rodina môže aj sama navštíviť. Podporujeme rozvoj dieťaťa najlepším možným spôsobom a s ohľadom na jeho schopnosti a zručnosti.t"
21.227515,49.004283,53,Finančná a materiálna podpora,Dorka Prešov,Prešov,"Lomnická ul. č. 30, 080 05 Prešov",21.227515,49.004283,https://www.centrumdorka.sk/,421948440499,presov@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
21.227515,49.004283,53,Psychosociálna podpora,Dorka Prešov,Prešov,"Lomnická ul. č. 30, 080 05 Prešov",21.227515,49.004283,https://www.centrumdorka.sk/,421948440499,presov@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
21.206114,48.737346,56,Finančná a materiálna podpora,Oáza – nádej pre nový život ,Košice,"Záhrada Bernátovce 779, Košice",21.206114,48.737346,https://new.oaza-nadej.org/,421948443481,oaza.bernatovce@gmail.com,"Organizácia Oáza – nádej pre nový život, n.o. poskytuje tieto služby: nocľaháreň, útulok pre jednotlivcov s deťmi alebo rodiny s deťmi."
21.206114,48.737346,56,Psychosociálna podpora,Oáza – nádej pre nový život ,Košice,"Záhrada Bernátovce 779, Košice",21.206114,48.737346,https://new.oaza-nadej.org/,421948443481,oaza.bernatovce@gmail.com,"Organizácia Oáza – nádej pre nový život, n.o. poskytuje tieto služby: nocľaháreň, útulok pre jednotlivcov s deťmi alebo rodiny s deťmi."
19.137883,48.563184,54,Finančná a materiálna podpora,Dorka Zvolen,Zvolen,"Bystrický rad č. 71, 960 01 Zvolen",19.137883,48.563184,https://www.centrumdorka.sk/,421948553845,zvolen@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
19.137883,48.563184,54,Psychosociálna podpora,Dorka Zvolen,Zvolen,"Bystrický rad č. 71, 960 01 Zvolen",19.137883,48.563184,https://www.centrumdorka.sk/,421948553845,zvolen@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
21.249979,48.720558,52,Finančná a materiálna podpora,Dorka Košice,Košice,"Hemerkova 28, Košice",21.249979,48.720558,https://www.centrumdorka.sk/,421948601022,info@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
21.249979,48.720558,52,Psychosociálna podpora,Dorka Košice,Košice,"Hemerkova 28, Košice",21.249979,48.720558,https://www.centrumdorka.sk/,421948601022,info@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
18.922129,49.06779,102,Finančná a materiálna podpora,ADRA DobroCentrum,Martin,"V.P. Totha 2, Martin",18.922129,49.06779,https://www.adra.sk/ako-pomahame/slovensko/dobrocentra/,421948761766,office@adra.sk,Mimovládna organizácia poskytujúca materiálnu a sociálnu podporu pre sociálne znevýhodnené skupiny.
19.305856,49.082742,55,Finančná a materiálna podpora,Dorka Ružomberok,Ružomberok,"Pod Skalami 16, 034 01 Ružomberok",19.305856,49.082742,https://www.centrumdorka.sk/,421948834129,ruzomberok@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
19.305856,49.082742,55,Psychosociálna podpora,Dorka Ružomberok,Ružomberok,"Pod Skalami 16, 034 01 Ružomberok",19.305856,49.082742,https://www.centrumdorka.sk/,421948834129,ruzomberok@centrumdorka.sk,"Sociálne služby zamerané na pomoc v krízovej intervencii, prevenciu. Pomoc rodinám,  ktoré sa ocitli v nepriaznivej životnej situácii, mladým dospelým po ukončení náhradnej starostlivosti a deťom, ktorým Dorka dočasne nahrádza ich prirodzené rodinné prostredie."
18.741737,49.22553,86,Integračné centrá,Ukrajinský dom,Žilina,"Štúrova 10, 010 01 Žilina",18.741737,49.22553,https://www.facebook.com/UAdomZA,421951870383,UAdomZA@gmail.com,"Občianske združenie ponúkajúce psychosociálnu podporu na mieru pre rodiny, vrátane detí odídencov so zdravotným znevýhodnením z Ukrajiny. Centrá Tenenet poskytujú taktiež voľnočasové aktivity pre deti a mládež so zdravotným znevýhodnením."
18.741737,49.22553,86,Psychologická pomoc,Ukrajinský dom,Žilina,"Štúrova 10, 010 01 Žilina",18.741737,49.22553,https://www.facebook.com/UAdomZA,421951870383,UAdomZA@gmail.com,"Občianske združenie ponúkajúce psychosociálnu podporu na mieru pre rodiny, vrátane detí odídencov so zdravotným znevýhodnením z Ukrajiny. Centrá Tenenet poskytujú taktiež voľnočasové aktivity pre deti a mládež so zdravotným znevýhodnením."
18.741737,49.22553,86,Starostlivosť do 7 rokov,Ukrajinský dom,Žilina,"Štúrova 10, 010 01 Žilina",18.741737,49.22553,https://www.facebook.com/UAdomZA,421951870383,UAdomZA@gmail.com,"Občianske združenie ponúkajúce psychosociálnu podporu na mieru pre rodiny, vrátane detí odídencov so zdravotným znevýhodnením z Ukrajiny. Centrá Tenenet poskytujú taktiež voľnočasové aktivity pre deti a mládež so zdravotným znevýhodnením."
18.741737,49.22553,86,Voľný čas,Ukrajinský dom,Žilina,"Štúrova 10, 010 01 Žilina",18.741737,49.22553,https://www.facebook.com/UAdomZA,421951870383,UAdomZA@gmail.com,"Občianske združenie ponúkajúce psychosociálnu podporu na mieru pre rodiny, vrátane detí odídencov so zdravotným znevýhodnením z Ukrajiny. Centrá Tenenet poskytujú taktiež voľnočasové aktivity pre deti a mládež so zdravotným znevýhodnením."
17.104709,48.154782,36,Integračné centrá,Blue Dot Bratislava,Bratislava,"Bottova 6654/7, 811 09 Bratislava",17.104709,48.154782,,421901720099,,"Integračné a informačné centrum pre ukrajinské rodiny s deťmi zriadené UNICEF a UNHCR. Ich primárnym poslaním je vytvoriť bezpečné miesto pre oddych a načerpanie nových síl, ale aj odbornú psychologickú, pedagogickú, sociálnu a zdravotnú pomoc pre všetkých, ktorí sú na úteku pred vojnou a patria do značne znevýhodnených či ohrozených skupín."
19.081209,48.420745,2,Psychosociálna podpora,Centrum sociálnych služieb Krupina,Krupina,"Kalinčiakova 781/2, Krupina",19.081209,48.420745,"css.krupina@gmail.com, www.csska.sk",421903969345,aninasur@gmail.com ,"Sociálne poradenstvo (poskytnutie info o možnostiach finančnej, hmotnej prípadne inej podpory klientov, sprevádzanie pri vybavovaní úradných záležitostí, sprostredkovanie tlmočenia do ukrajinského jazyka na úradoch, atď.), špecializované poradenstvo pre obete násilia, psychologická krízová intervencia, liečebno-pedagogická krízová intervencia, ponuka ambulantnej sociálnej služby, denný stacionár pre osoby so zdravotným znevýhodnením."
19.081209,48.420745,2,Zdravie a terapie,Centrum sociálnych služieb Krupina,Krupina,"Kalinčiakova 781/2, Krupina",19.081209,48.420745,"css.krupina@gmail.com, www.csska.sk",421903969345,aninasur@gmail.com ,"Sociálne poradenstvo (poskytnutie info o možnostiach finančnej, hmotnej prípadne inej podpory klientov, sprevádzanie pri vybavovaní úradných záležitostí, sprostredkovanie tlmočenia do ukrajinského jazyka na úradoch, atď.), špecializované poradenstvo pre obete násilia, psychologická krízová intervencia, liečebno-pedagogická krízová intervencia, ponuka ambulantnej sociálnej služby, denný stacionár pre osoby so zdravotným znevýhodnením."
17.164413,48.14104,19,Podľa znevýhodnenia,Únia nevidiacich a slabozrakých Slovenska,Bratislava,"Sekulská 1, 841 04 Bratislava",17.164413,48.14104,www.unss.sk ,421905477973,unss@unss.sk,"Únia nevidiacich a slabozrakých Slovenska vyjadruje solidaritu Ukrajine, vyslovuje podporu Ukrajinskej asociácii nevidiacich (The Ukrainian Association of the Blind) a podáva pomocnú ruku jej členom so zrakovým znevýhodnením, ktorí sa nachádzajú na území SR. Únia mobilizuje svoje ľudské a materiálne kapacity, aby boli schopní koordinovane a dlhodobo pomáhať."
19.142908,48.571429,38,Podľa znevýhodnenia,Regionálne centrum autizmu,Zvolen,"Moyzesova č. 50, Zvolen 960 01",19.142908,48.571429,https://www.symbia.sk/,421907321527,ddadsszv.symbia@gmail.com,Komplexné sociálno-zdravotno-pedagogické služby pre deti a mládež s autizmom.
17.155614,48.157683,14,Podľa znevýhodnenia,Lymfoma a leukémia,Slovakia,"Prešovská 346/39, Bratislava 821 08",17.155614,48.157683,https://lymfom.sk/onkohelp-ukrajina/,421907549844,manazment@lyl.sk,"Združenie Lymfoma a Leukémia Slovensko zriadili webovú podstránku v ukrajinskom jazyku určenú pre ukrajinských onkologických pacientov a ich príbuzných, ktorí prekročili hranice Slovenska a hľadajú pomoc v oblasti starostlivosti o rakovinu.‎ Pracovníci zhromažďujú dôležité informácie, poskytujú kontakty a najmä sa snažia poskytnúť potrebnú pomoc v spolupráci s inými organizáciami a vládou Slovenskej republiky.‎"
17.163024,48.164785,6,Psychosociálna podpora,Komisár pre osoby so zdravotným znevýhodnením,Slovakia,"Račianska 153, Bratislava 831 54 ",17.163024,48.164785,www.komisar.sk; https://www.facebook.com/komisar.sk; media@komisar.sk,421907732923,media@komisar.sk,"Ako inštitúcia zriadená na ochranu práv osôb so zdravotným znevýhodením v Slovenskej republike ponúkame pomoc s ochranou práv všetkým osobám so zdravotným znevýhodnením (alebo dlhodobým zdravotným problémom), ktoré sa nachádzajú na území SR: riešenie podnetov súvisiacich s ochranou ich práv, právne usmernenie, poradenstvo, sprostredkovanie kontaktu na štátne orgány, verejné inštitúcie a neziskový sektor, v prípade potreby aj asistencia a sprievod v tomto kontakte."
17.163024,48.164785,6,Zdravie a terapie,Komisár pre osoby so zdravotným znevýhodnením,Slovakia,"Račianska 153, Bratislava 831 54 ",17.163024,48.164785,www.komisar.sk; https://www.facebook.com/komisar.sk; media@komisar.sk,421907732923,media@komisar.sk,"Ako inštitúcia zriadená na ochranu práv osôb so zdravotným znevýhodením v Slovenskej republike ponúkame pomoc s ochranou práv všetkým osobám so zdravotným znevýhodnením (alebo dlhodobým zdravotným problémom), ktoré sa nachádzajú na území SR: riešenie podnetov súvisiacich s ochranou ich práv, právne usmernenie, poradenstvo, sprostredkovanie kontaktu na štátne orgány, verejné inštitúcie a neziskový sektor, v prípade potreby aj asistencia a sprievod v tomto kontakte."
21.228784,48.715605,3,Voľný čas,ArtEst Združenie,Košice,"Zuzkin park 4, Košice",21.228784,48.715605,Fb @artestzdruzenie,421907957198,artest.peter@gmail.com ,"Vzdelávanie mentálne znevýhodnenej mládeže v oblasti výtvarnej výchovy, hudobnej výchovy, literárnodramatickej výchovy a tanečnopohybovej výchovy."
17.135812,48.163767,1,Voľný čas,Špeciálne olympiády Slovensko,Bratislava,"Trnavská cesta 37, Bratislava",17.135812,48.163767,"www.specialolympics.sk od 10.3.2021  www.specialolympicss.k/pomocukrajine, aj v ukrajinskom jazyku, kontakt: office@specialolympics.sk ",421917176673,gazova@specialolympics.sk ,"Národná športová organizácia ponúkajúca podporu vo forme pravidelných športových tréningov pre zdravotne znevýhodnených v rôznych športoch. Ponúkame možnosť ukrajinským deťom a mládeži zmysluplne využiť deň športom. Vieme pripraviť športový deň, zabezpečiť, športové pomôcky a výstroj, či kurzy slovenčiny."
17.948836,48.888413,5,Starostlivosť do 7 rokov,Centrum včasnej intervencie Trenčín,Trenčín,"Soblahu 646, Trenčín",17.948836,48.888413,www.cvitrencin.sk,421917522558,zatkova@cvitrencin.sk,"Služba včasnej intervencie je bezplatná sociálna služba (podľa Zákona č. 448/2008 Z.z.), ktorá sa poskytuje dieťaťu od narodenia do siedmich rokov jeho veku, ak je jeho vývin rizikový, alebo ohrozený z dôvodu zdravotného znevýhodnenia a rodine tohto dieťaťa. Transdisciplinárny tím (sociálny pracovník, psychológ, ergoterapeut, pediater, fyzioterapeut) poskytuje služby deťom s zisteným oneskorením vo vývine alebo deťom s zisteným vývinovým postihnutím. Všetky služby sú orientované na rodinu, poskytujú sa väčšinou v prirodzenom prostredí dieťaťa a rodiny – domácom a inom komunitnom prostredí."
21.250592,48.994475,4,Starostlivosť do 7 rokov,Centrum včasnej intervencie Prešov,Prešov,"Vodárenská 0801, Prešov",21.250592,48.994475,https://cvipresov.sk/,421919031421,polakova@cvipresov.sk,"Služba včasnej intervencie je bezplatná sociálna služba (podľa Zákona č. 448/2008 Z.z.), ktorá sa poskytuje dieťaťu od narodenia do siedmich rokov jeho veku, ak je jeho vývin rizikový, alebo ohrozený z dôvodu zdravotného znevýhodnenia a rodine tohto dieťaťa. Transdisciplinárny tím (sociálny pracovník, psychológ, ergoterapeut, pediater, fyzioterapeut) poskytuje služby deťom s zisteným oneskorením vo vývine alebo deťom s zisteným vývinovým postihnutím. Všetky služby sú orientované na rodinu, poskytujú sa väčšinou v prirodzenom prostredí dieťaťa a rodiny – domácom a inom komunitnom prostredí."
17.811438,48.421038,18,Podľa znevýhodnenia,Slovenský zväz posunkujúcich,Slovakia,"Opoj 9, 919 32 Opoj",17.811438,48.421038,www.facebook.com/slovenskyzvazposunkujucich ,421944562234,deaf.vybor@gmail.com,"V rámci Slovenského zväzu posunkujúcich sa v súvislosti s udalosťami na Ukrajine vytvoril Krízový tím SZP - Ukrajina, poskytujúci asistenciu posunkujúcim z Ukrajiny (aj on-line cez video hovor).
Súvisiace odkazy: www.facebook.com/slovenskyzvazposunkujucich "
17.095828,48.162081,32,Zdravie a terapie,Centrum Svetielko Bratislava,Bratislava,"Vavilova 20, Bratislava",17.095828,48.162081,www.centrumsvetielko.sk,421949875500,svetielko.ba@gmail.com,"Komplexné rehabilitačné služby a primerané odborné vzdelávanie viacnásobne postihnutým deťom formou denného centra, predovšetkým pre deti a mládež s detskou mozgovou obrnou, degeneratívnymi ochoreniami, so zrakovým, mentálnym i telesným postihnutím."
17.170276,48.183344,7,Zdravie a terapie,Denné centrum Gardenia,Bratislava,"Bardošova 26, Bratislava",17.170276,48.183344,https://www.facebook.com/centrumGardenia,421950589189,info@cdkl5.sk,"Centrum poskytujúce pod jednou strechou komplexnú terapeutickú starostlivosť pre deti so zdravotným znevýhodnením a ich rodiny. Ponúka špeciálno-pedagogickú intervenciu, rehabilitácie, masáže, oxygenoterapiu, terapiu svetlom, arteterapiu, Tomatis terapiu, individuálne plávanie, kraniosakrálnu terapiu, psychologickú intervenciu a konzultácie k neverbálnej forme komunikácie s logopédom."
21.244211,48.716642,34,Integračné centrá,Blue Dot Košice,Košice,"Staničná 9, Košice",21.244211,48.716642,https://www.facebook.com/groups/bluedotkosice/?paipv=0&eav=AfapOFHHT9TUXNxuwWazSRQl4_zmN-Gulk2PsVqRB53ePqeRvcZOoZfgqBo13XWlQCk&_rdr,421910941991,,"Integračné a informačné centrum pre ukrajinské rodiny s deťmi zriadené UNICEF a UNHCR. Ich primárnym poslaním je vytvoriť bezpečné miesto pre oddych a načerpanie nových síl, ale aj odbornú psychologickú, pedagogickú, sociálnu a zdravotnú pomoc pre všetkých, ktorí sú na úteku pred vojnou a patria do značne znevýhodnených či ohrozených skupín."
21.244211,48.716642,34,Voľný čas,Blue Dot Košice,Košice,"Staničná 9, Košice",21.244211,48.716642,https://www.facebook.com/groups/bluedotkosice/?paipv=0&eav=AfapOFHHT9TUXNxuwWazSRQl4_zmN-Gulk2PsVqRB53ePqeRvcZOoZfgqBo13XWlQCk&_rdr,421910941991,,"Integračné a informačné centrum pre ukrajinské rodiny s deťmi zriadené UNICEF a UNHCR. Ich primárnym poslaním je vytvoriť bezpečné miesto pre oddych a načerpanie nových síl, ale aj odbornú psychologickú, pedagogickú, sociálnu a zdravotnú pomoc pre všetkých, ktorí sú na úteku pred vojnou a patria do značne znevýhodnených či ohrozených skupín."
17.107939,48.146465,12,Psychologická pomoc,Klinika duševného zdravia,Bratislava,"Zochova 6-8, 811 03, Bratislava",17.107939,48.146465,"www.klinikacalma.sk, https://www.facebook.com/klinikadusevnehozdraviaCalma ",+421 2 210 123 10,veronika.mh@klinikacalma.sk ,"Klinika duševného zdravia Calma ponúka modernú starostlivosť o duševné zdravie dospelým i deťom s podozrením na niektorú z vývinových porúch (PAS, ADHA, poruchy učenia). Calma poskytne zdarma psychiatrickú podporu pre deti a dospelých, pre utečencov so zdravotným znevýhodnením umiestnených v Bratislavskom kraji. Kontaktná osoba - špecialistka: MUDr. Veronika Marcinčáková
"
17.132617,48.142797,40,Podľa znevýhodnenia,Spoločnosť Williamsovho syndrómu,Slovakia,"Urbánkova 15, Bratislava 1, 81104",17.132617,48.142797,http://www.spolws.sk/,"+421 252 495 387, +421 911 170 180",msmizansky@gmail.com,Združuje ľudí s Williams-Beuerovým syndrómom.
18.7399,49.220445,65,Psychosociálna podpora,Návrat Žilina,Žilina,"Republiky 31, 010 01 Žilina",18.7399,49.220445,www.navrat.sk,"+421 417 234 273, +421 907 706 523",navrat@navrat.sk,Nezisková organizácia sprevádzajúca rodiny v núdzi a deti v náhradnej starostlivosti.
19.144346,48.728833,66,Psychosociálna podpora,Návrat Banská Bystrica,Banská Bystrica,"29. augusta 25, 974 01 Banská Bystrica",19.144346,48.728833,www.navrat.sk,"+421 484 143 897, +421 907 518 180, +421 918 653 817",navrat@navrat.sk,Nezisková organizácia sprevádzajúca rodiny v núdzi a deti v náhradnej starostlivosti.
21.245756,49.001419,67,Psychosociálna podpora,Centrum Návrat a Nízkoprahové denné centrum pre deti a rodinu,Prešov,"Svätoplukova 12, 080 01 Prešov",21.245756,49.001419,www.navrat.sk,"+421 517 711 679, +421 918 391 019",navrat@navrat.sk,Nezisková organizácia sprevádzajúca rodiny v núdzi a deti v náhradnej starostlivosti.
17.113748,48.14145,29,Podľa znevýhodnenia,Spoločnosť Downovho syndrómu,Slovakia,"Tallerova 4, 811 02 Bratislava",17.113748,48.14145,http://downovsyndrom.sk/v16/node/2426,+421 903 634 396 ,ds@downovsyndrom.sk,"Akútna pomoc - pomôžeme s ubytovaním rodinám s dieťaťom / členom s Downovým syndrómom (DS) v rodinách na Slovensku. Ide o ubytovanie v súkromí v rámci možností našich členov našej spoločnosti.
Potenciálna pomoc v priebehu roka – možnosť zúčastniť sa našich aktivít.
Dlhodobá pomoc – poskytneme kontakty na lekárov, ambulanciu pre DS, kontakty na našich členov bývajúcich v blízkosti azylového ubytovania danej rodiny s dieťaťom s DS
Dlhodobá pomoc – poskytneme požadované informácie v akejkoľvek oblasti života rodiny s dieťaťom s DS na Slovensku."
19.351618,48.821865,107,Starostlivosť do 7 rokov,MISERICORDIAEarly Childhood Intervention Centre ,Čierny Balog,"Strakovo 733/6, 976 52 Čierny Balog",19.351618,48.821865,www.misericordia.sk,"+421 905 255 735, +421 910 777 194",misericordia@misericordia.sk,"Poskytujeme sociálnu službu priamo v rodine, alebo ambulantnou formou v priestoroch organizácie. Prispôsobujeme sa prirodzenému prostrediu rodiny. Pri poskytovaní sociálnej služby sprostredkúvame podporu rodiny, podporné a rozvojové aktivity zamerané na rozvoj pohybu, reči, komunikácie, výchovné poradenstvo. Poskytujeme základné a špecializované sociálne poradenstvo.  Ponúkame prednášky, vzdelávanie rodičov a odbornej verejnosti.  Rehabilitáciu. Vytváranie náhradného prostredia na komunitnú a sociálnu rehabilitáciu pre odídencov z Ukrajiny."
17.11002,48.142237,72,Platforma rodín,Regionálne centrum Platformy rodín Bratislava,Bratislava,"Hálova 993/16, 851 01 Bratislava",17.11002,48.142237,platformarodin.sk,+421 905 411 306,ingrid.vagacova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
17.11002,48.142237,72,Psychosociálna podpora,Regionálne centrum Platformy rodín Bratislava,Bratislava,"Hálova 993/16, 851 01 Bratislava",17.11002,48.142237,platformarodin.sk,+421 905 411 306,ingrid.vagacova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
17.11002,48.142237,72,Voľný čas,Regionálne centrum Platformy rodín Bratislava,Bratislava,"Hálova 993/16, 851 01 Bratislava",17.11002,48.142237,platformarodin.sk,+421 905 411 306,ingrid.vagacova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
17.120926,48.152058,8,Podľa znevýhodnenia,Občianske združenie Downow syndróm,Slovakia,"Riazanská 664/59, 831 03 Bratislava-Nové Mesto",17.120926,48.152058,"https://downovsyndrom.org/, https://www.facebook.com/groups/333612061757567",+421 905 564 120,oz@downovsyndrom.org,"Povzbudenie, spolupatričnosť – otvorenú náruč našej komunity pre každého, kto ju potrebuje. Poradenstvo, pomoc s vybavovaním formalít, pri vybavovaní lekárov či terapií.
Materiálna pomoc v rámci bežných potrieb. V spolupráci s Dobrým anjelom aj finančnú pomoc vo výške cca 150 € mesačne- pomôžeme s jej vybavovaním."
17.094396,48.15032,11,Psychologická pomoc,Výskumný ústav detskej psychológie a patopsychológie (VÚDPaP),,"Cyprichova 42, 831 53 Bratislava",17.094396,48.15032,"https://vudpap.sk/krizova-intervencia/, https://www.facebook.com/vudpap",+421 910 361 252,,"V súvislosti s dopadom súčasnej situácie a informácií, ktoré k nám prichádzajú z Ukrajiny na psychické prežívanie detí, rodičov ako aj učiteľov, Výskumný ústav detskej psychológie a patopsychológie zriadil telefonickú podporu pre rodičov a pedagógov. Prostredníctvom nej chce pomôcť všetkým, ktorí sa ocitli v kríze a majú otázky ohľadom psychického zvládania tejto záťažovej situácie. Odborníci Výskumného ústavu detskej psychológie a patopsychológie poskytujú podporu pri krízovej intervencii a radia, ako aktuálnu situáciu vysvetliť deťom."
21.2611,48.7164,74,Platforma rodín,Regionálne centrum Platformy rodín Košice,Košice,Košice,21.2611,48.7164,platformarodin.sk,+421 910 972 897,ivana.podlesna@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne "
21.2611,48.7164,74,Psychosociálna podpora,Regionálne centrum Platformy rodín Košice,Košice,Košice,21.2611,48.7164,platformarodin.sk,+421 910 972 897,ivana.podlesna@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
21.2611,48.7164,74,Voľný čas,Regionálne centrum Platformy rodín Košice,Košice,Košice,21.2611,48.7164,platformarodin.sk,+421 910 972 897,ivana.podlesna@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
19.134135,48.572107,15,Psychosociálna podpora,DSS Symbiaautism SYMBIA,Zvolen,"Moyzesova 641, Zvolen",19.134135,48.572107,www.symbia.sk ,"+421 914 262 199, +421907321527","ddadsszv@gmail.com, ddadsszv.symbia@gmail.com","Stredisko Domov sociálnych služieb Symbia sleduje v rámci svojej činnosti cieľ umožniť deťom a dospelým so zdravotným postihnutím  žiť  čo najviac samostatný a plnohodnotný  život  a poskytnúť im primeranú a nevyhnutnú  mieru podpory. Regionálne centrum Autizmu vo Zvolene na adrese ddadsszv@gmail.com poskytne poradenstvo, vstupnú konzultáciu a terapie v rámci svojich kapacít a tiež zabezpečí terénnu sociálnu službu v rámci Banskobystrického kraja. Denný stacionár pre autistické deti a mládež - Moyzesova č. 50, Zvolen 960 02."
